Time,QueueSize,QueueOccupancy,DropProbability,RandomNumber,PacketDropped,PacketsDropped,PacketsForwarded,PacketsReceived,ArrivalRate,ServiceRate
86.4,4,0.666667,0.5,0.367562,1,197,86,288,3.33333,0.99537
86.7,4,0.666667,0.5,0.0972599,1,198,86,289,3.33333,0.991926
87,4,0.666667,0.5,0.435865,1,199,86,290,3.33333,0.988506
87.3,3,0.5,0,-1,0,199,87,290,3.32188,0.996564
87.3,4,0.666667,0.5,0.984042,0,199,87,291,3.33333,0.996564
87.6,5,0.833333,1,0.891923,0,199,87,292,3.33333,0.993151
87.9,5,0.833333,1,0.260341,1,200,87,293,3.33333,0.989761
88.2,5,0.833333,1,0.806194,1,201,87,294,3.33333,0.986395
88.3,4,0.666667,0.5,-1,0,201,88,294,3.32956,0.996602
88.5,5,0.833333,1,0.537023,0,201,88,295,3.33333,0.99435
88.8,5,0.833333,1,0.703889,1,202,88,296,3.33333,0.990991
89.1,5,0.833333,1,0.447926,1,203,88,297,3.33333,0.987654
89.3,4,0.666667,0.5,-1,0,203,89,297,3.32587,0.996641
89.4,4,0.666667,0.5,0.100227,1,204,89,298,3.33333,0.995526
89.7,4,0.666667,0.5,0.0995691,1,205,89,299,3.33333,0.992196
90,5,0.833333,1,0.919483,0,205,89,300,3.33333,0.988889
90.3,4,0.666667,0.5,-1,0,205,90,300,3.32226,0.996678
90.3,4,0.666667,0.5,0.352312,1,206,90,301,3.33333,0.996678
90.6,5,0.833333,1,0.714241,0,206,90,302,3.33333,0.993377
90.9,5,0.833333,1,0.469249,1,207,90,303,3.33333,0.990099
91.2,5,0.833333,1,0.998847,1,208,90,304,3.33333,0.986842
91.3,4,0.666667,0.5,-1,0,208,91,304,3.32968,0.996714
91.5,5,0.833333,1,0.84114,0,208,91,305,3.33333,0.994536
91.8,5,0.833333,1,0.149448,1,209,91,306,3.33333,0.991285
92.1,5,0.833333,1,0.904648,1,210,91,307,3.33333,0.988056
92.3,4,0.666667,0.5,-1,0,210,92,307,3.32611,0.99675
92.4,5,0.833333,1,0.868126,0,210,92,308,3.33333,0.995671
92.7,5,0.833333,1,0.0375594,1,211,92,309,3.33333,0.992449
93,5,0.833333,1,0.162493,1,212,92,310,3.33333,0.989247
93.3,4,0.666667,0.5,-1,0,212,93,310,3.32262,0.996785
93.3,5,0.833333,1,0.508315,0,212,93,311,3.33333,0.996785
93.6,5,0.833333,1,0.61556,1,213,93,312,3.33333,0.99359
93.9,5,0.833333,1,0.166848,1,214,93,313,3.33333,0.990415
94.2,5,0.833333,1,0.12382,1,215,93,314,3.33333,0.987261
94.3,4,0.666667,0.5,-1,0,215,94,314,3.3298,0.996819
94.5,5,0.833333,1,0.779051,0,215,94,315,3.33333,0.994709
94.8,5,0.833333,1,0.848008,1,216,94,316,3.33333,0.991561
95.1,5,0.833333,1,0.864933,1,217,94,317,3.33333,0.988433
95.3,4,0.666667,0.5,-1,0,217,95,317,3.32634,0.996852
95.4,5,0.833333,1,0.807319,0,217,95,318,3.33333,0.995807
95.7,5,0.833333,1,0.411397,1,218,95,319,3.33333,0.992685
96,5,0.833333,1,0.569101,1,219,95,320,3.33333,0.989583
96.3,4,0.666667,0.5,-1,0,219,96,320,3.32295,0.996885
96.3,4,0.666667,0.5,0.139973,1,220,96,321,3.33333,0.996885
96.6,4,0.666667,0.5,0.407183,1,221,96,322,3.33333,0.993789
96.9,4,0.666667,0.5,0.0332224,1,222,96,323,3.33333,0.990712
97.2,4,0.666667,0.5,0.069167,1,223,96,324,3.33333,0.987654
97.3,3,0.5,0,-1,0,223,97,324,3.32991,0.996917
97.5,4,0.666667,0.5,0.982575,0,223,97,325,3.33333,0.994872
97.8,5,0.833333,1,0.697429,0,223,97,326,3.33333,0.99182
98.1,5,0.833333,1,0.373291,1,224,97,327,3.33333,0.988787
98.3,4,0.666667,0.5,-1,0,224,98,327,3.32655,0.996948
98.4,4,0.666667,0.5,0.453543,1,225,98,328,3.33333,0.995935
98.7,4,0.666667,0.5,0.420075,1,226,98,329,3.33333,0.992908
99,5,0.833333,1,0.722056,0,226,98,330,3.33333,0.989899
99.3,4,0.666667,0.5,-1,0,226,99,330,3.32326,0.996979
99.3,4,0.666667,0.5,0.0505881,1,227,99,331,3.33333,0.996979
99.6,5,0.833333,1,0.866382,0,227,99,332,3.33333,0.993976
99.9,5,0.833333,1,0.365496,1,228,99,333,3.33333,0.990991
