Time,QueueSize,QueueOccupancy,DropProbability,RandomNumber,PacketDropped,PacketsDropped,PacketsForwarded,PacketsReceived,ArrivalRate,ServiceRate
70.2,11,0.916667,1,0.447125,1,153,69,234,3.33333,0.982906
70.3,10,0.833333,0.5,-1,0,153,70,234,3.32859,0.995733
70.5,10,0.833333,0.5,0.449198,1,154,70,235,3.33333,0.992908
70.8,11,0.916667,1,0.846409,0,154,70,236,3.33333,0.988701
71.1,11,0.916667,1,0.978571,1,155,70,237,3.33333,0.984529
71.3,10,0.833333,0.5,-1,0,155,71,237,3.32398,0.995792
71.4,11,0.916667,1,0.699479,0,155,71,238,3.33333,0.994398
71.7,11,0.916667,1,0.116202,1,156,71,239,3.33333,0.990237
72,11,0.916667,1,0.297437,1,157,71,240,3.33333,0.986111
72.3,10,0.833333,0.5,-1,0,157,72,240,3.3195,0.995851
72.3,11,0.916667,1,0.767024,0,157,72,241,3.33333,0.995851
72.6,11,0.916667,1,0.813798,1,158,72,242,3.33333,0.991736
72.9,11,0.916667,1,0.41182,1,159,72,243,3.33333,0.987654
73.2,11,0.916667,1,0.396506,1,160,72,244,3.33333,0.983607
73.3,10,0.833333,0.5,-1,0,160,73,244,3.32879,0.995907
73.5,11,0.916667,1,0.675439,0,160,73,245,3.33333,0.993197
73.8,11,0.916667,1,0.881103,1,161,73,246,3.33333,0.98916
74.1,11,0.916667,1,0.249796,1,162,73,247,3.33333,0.985155
74.3,10,0.833333,0.5,-1,0,162,74,247,3.32436,0.995962
74.4,11,0.916667,1,0.581273,0,162,74,248,3.33333,0.994624
74.7,11,0.916667,1,0.313218,1,163,74,249,3.33333,0.990629
75,11,0.916667,1,0.881735,1,164,74,250,3.33333,0.986667
75.3,10,0.833333,0.5,-1,0,164,75,250,3.32005,0.996016
75.3,11,0.916667,1,0.965416,0,164,75,251,3.33333,0.996016
75.6,11,0.916667,1,0.692532,1,165,75,252,3.33333,0.992063
75.9,11,0.916667,1,0.588465,1,166,75,253,3.33333,0.988142
76.2,11,0.916667,1,0.725254,1,167,75,254,3.33333,0.984252
76.3,10,0.833333,0.5,-1,0,167,76,254,3.32896,0.996068
76.5,11,0.916667,1,0.659668,0,167,76,255,3.33333,0.993464
76.8,11,0.916667,1,0.501324,1,168,76,256,3.33333,0.989583
77.1,11,0.916667,1,0.533206,1,169,76,257,3.33333,0.985733
77.3,10,0.833333,0.5,-1,0,169,77,257,3.32471,0.996119
77.4,11,0.916667,1,0.956084,0,169,77,258,3.33333,0.994832
77.7,11,0.916667,1,0.230533,1,170,77,259,3.33333,0.990991
78,11,0.916667,1,0.64399,1,171,77,260,3.33333,0.987179
78.3,10,0.833333,0.5,-1,0,171,78,260,3.32056,0.996169
78.3,10,0.833333,0.5,0.394869,1,172,78,261,3.33333,0.996169
78.6,10,0.833333,0.5,0.423855,1,173,78,262,3.33333,0.992366
78.9,11,0.916667,1,0.618809,0,173,78,263,3.33333,0.988593
79.2,11,0.916667,1,0.606393,1,174,78,264,3.33333,0.984848
79.3,10,0.833333,0.5,-1,0,174,79,264,3.32913,0.996217
79.5,10,0.833333,0.5,0.474868,1,175,79,265,3.33333,0.993711
79.8,10,0.833333,0.5,0.0191932,1,176,79,266,3.33333,0.989975
80.1,10,0.833333,0.5,0.470132,1,177,79,267,3.33333,0.986267
80.3,9,0.75,0,-1,0,177,80,267,3.32503,0.996264
80.4,10,0.833333,0.5,0.301575,0,177,80,268,3.33333,0.995025
80.7,11,0.916667,1,0.716075,0,177,80,269,3.33333,0.991326
81,11,0.916667,1,0.660174,1,178,80,270,3.33333,0.987654
81.3,10,0.833333,0.5,-1,0,178,81,270,3.32103,0.99631
81.3,10,0.833333,0.5,0.287991,1,179,81,271,3.33333,0.99631
81.6,10,0.833333,0.5,0.290078,1,180,81,272,3.33333,0.992647
81.9,10,0.833333,0.5,0.383462,1,181,81,273,3.33333,0.989011
82.2,11,0.916667,1,0.618015,0,181,81,274,3.33333,0.985401
82.3,10,0.833333,0.5,-1,0,181,82,274,3.32928,0.996355
82.5,11,0.916667,1,0.74917,0,181,82,275,3.33333,0.993939
82.8,11,0.916667,1,0.428769,1,182,82,276,3.33333,0.990338
83.1,11,0.916667,1,0.878452,1,183,82,277,3.33333,0.986763
83.3,10,0.833333,0.5,-1,0,183,83,277,3.32533,0.996399
83.4,10,0.833333,0.5,0.135474,1,184,83,278,3.33333,0.995204
83.7,10,0.833333,0.5,0.102863,1,185,83,279,3.33333,0.991637
84,10,0.833333,0.5,0.298282,1,186,83,280,3.33333,0.988095
84.3,9,0.75,0,-1,0,186,84,280,3.32147,0.996441
84.3,10,0.833333,0.5,0.0923739,0,186,84,281,3.33333,0.996441
84.6,11,0.916667,1,0.569965,0,186,84,282,3.33333,0.992908
84.9,11,0.916667,1,0.354047,1,187,84,283,3.33333,0.989399
85.2,11,0.916667,1,0.590873,1,188,84,284,3.33333,0.985915
85.3,10,0.833333,0.5,-1,0,188,85,284,3.32943,0.996483
85.5,11,0.916667,1,0.551816,0,188,85,285,3.33333,0.994152
85.8,11,0.916667,1,0.574325,1,189,85,286,3.33333,0.990676
